Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Faroe Islands,FRO,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Central bank assets to GDP (%),GFDD.DI.06,..,0.1485468,0.0901639,0.1731517,0.2473022,0.0796233,0.197995,0.3310398,1.028807,2.372881,1.802398,1.652194,1.385381,0.9009752,0.6284444,0.5414295,0.4976746,0.4428119,1.136001,2.326215,0.9114568,0.5214015,1.255344,1.723078,1.824277,0.8032513,0.143121,2.1954,0.0953011,0.5134242,0.0089899,0.0114104,0.004776,0.3510406,0.003741,0.0036089,..,..,..,1.327994,1.570725,1.76034,1.470443,2.07338,1.716835,2.819063,3.738833,3.306988,2.88193,4.038077,3.1753,2.57306,2.169369,1.685705,1.098118,0.9720847,0.8891754,0.7693194,0.7206346,0.9775681,3.837135,7.278335
Fiji,FJI,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,13.84284,12.17828,12.24125,12.80216,14.08476,14.8421,14.49694,15.93004,16.23038,17.08081,19.40774,21.43934,22.09074,22.04978,19.63478,22.92559,24.87442,26.26972,26.69233,26.42696,28.26705,30.89384,34.15129,33.06124,34.48724,34.26647,35.2902,35.61634,38.78304,41.02858,48.11675,47.34448,48.56852,48.85399,47.46516,46.51774,41.93438,37.30072,32.8236,38.62721,35.39925,34.86905,37.81813,40.0259,45.79388,52.45129,53.6571,55.36744,56.85752,53.29638,62.59003,62.70616,64.97484,64.40991,68.78925,71.46221,72.23844,73.6908,75.46452,91.3298,95.47758
Fiji,FJI,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.8218,55.5896,54.9861,61.3423,69.3117,79.1847,78.8655,85.98,89.6249,83.4771,75.3881,76.8013,74.8887,72.597,78.7659,84.4251,86.2067,92.7963,100.673,119.483,..
Fiji,FJI,Liquid liabilities to GDP (%),GFDD.DI.05,..,29.44349,28.27357,33.90953,37.38399,32.64555,33.94486,32.76682,32.32716,34.66792,34.02555,36.64606,36.34405,31.83298,33.19867,33.79018,30.95944,34.6943,35.00712,34.83055,33.87608,33.22812,34.01203,37.58606,37.43441,36.94903,39.05603,40.61596,45.1399,44.41236,49.4603,54.93448,55.80223,54.17891,52.42561,52.84665,49.44242,44.67106,40.82107,39.9484,41.99309,34.41516,33.34467,36.71787,40.8056,44.53071,49.35296,48.78448,46.3075,50.9866,48.85921,47.42681,46.97656,49.63305,46.39396,50.64286,52.38726,52.85963,52.83906,55.91058,71.98848,80.87631
Finland,FIN,Central bank assets to GDP (%),GFDD.DI.06,1.674929,1.255982,0.872357,0.7805783,0.72425,0.9386635,2.005615,2.997881,2.01854,1.339105,0.9051976,0.8734842,0.8573056,0.828113,1.134011,1.398744,1.648078,1.444607,1.373912,1.490811,1.823597,2.043863,2.132458,2.455053,2.208371,1.780548,1.73886,1.531142,1.3686,1.139314,0.9443478,0.8572264,1.064709,1.215118,1.067,0.8847919,0.7197862,0.5906848,0.5046867,..,..,0.0732915,0.0228978,0.0046129,0.0044092,0.0042505,0.1839245,0.2282544,0.2100224,0.3521378,0.2774485,0.2121233,0.1208733,0.1448701,0.2687328,3.612366,8.855819,11.04635,11.94339,11.92235,16.9054,21.7448
Finland,FIN,Deposit money banks'' assets to GDP (%),GFDD.DI.02,38.64301,39.89591,41.03528,40.21339,40.15564,40.81731,42.71518,43.34708,40.81607,40.85971,41.83635,43.32417,42.31223,42.83704,42.02548,43.96725,42.67313,43.98747,43.95279,44.32253,45.68328,46.3421,49.44402,52.68929,54.79699,59.27399,62.67891,68.08648,76.86455,79.29642,83.54858,91.20259,88.19519,80.46537,69.69221,66.12904,62.37064,56.91978,55.82318,..,..,59.38086,60.78739,64.70882,67.50148,73.22314,77.25814,79.997,83.84628,90.59737,93.91209,95.49641,98.21526,100.0426,101.0677,102.9335,102.3235,100.5347,101.6966,103.2724,108.5666,105.1444
Finland,FIN,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.6491,55.4192,60.2706,63.7259,69.2459,73.3986,76.2776,80.1004,86.3029,88.1351,89.3787,91.7737,92.9371,92.9148,94.4485,93.9996,93.369,94.2463,95.3997,100.2,..
Finland,FIN,Liquid liabilities to GDP (%),GFDD.DI.05,35.68795,36.12796,36.39749,36.35588,36.12398,36.33501,38.05916,38.07835,37.35379,40.67791,41.23282,42.74521,43.6884,40.33052,37.55203,39.74454,38.21463,38.84223,40.40118,41.11885,41.01548,42.0484,42.41913,43.07843,44.61863,48.37783,48.57375,50.42337,54.70718,53.67616,53.31351,58.37628,59.14728,59.27509,56.54135,55.09657,51.67012,48.80783,46.47023,..,..,46.53991,51.06879,54.29492,56.00097,58.48427,60.84721,64.8082,65.62891,70.88865,71.97504,72.42093,70.87254,71.55603,73.08128,77.91518,76.7771,77.89227,78.08608,78.13652,89.36196,89.11417
France,FRA,Central bank assets to GDP (%),GFDD.DI.06,2.968645,3.215616,2.847737,2.743385,2.570443,2.074625,2.527135,2.373264,2.131849,2.138188,1.416574,1.359288,1.234306,0.9597337,0.8293543,1.412834,1.230275,0.953033,1.084502,0.9570894,0.8604932,0.3766499,0.6972202,0.9538141,1.44249,1.21124,1.177153,1.175448,1.079253,0.918864,1.21693,1.083625,1.337154,1.059823,0.9781069,0.8096278,0.9239925,0.8455108,0.8085357,..,..,0.2621246,0.2290547,0.3264303,0.3484701,0.4035313,0.4225306,0.4949623,0.7484015,0.8899413,1.152314,2.115363,2.882995,2.248499,1.976304,5.934963,12.42488,17.66729,19.32163,18.55528,26.31672,30.43893
France,FRA,Deposit money banks'' assets to GDP (%),GFDD.DI.02,25.14559,26.25936,27.66832,27.89745,27.36994,28.42236,28.92493,31.19293,34.63083,34.60175,35.03836,36.78233,39.87969,40.09054,40.40608,42.84259,44.83962,47.68445,82.68976,82.09797,81.50928,82.41129,83.69087,84.22882,85.85664,86.82718,89.46121,93.46772,95.05665,97.75429,101.8618,101.8133,102.826,100.2521,99.01104,100.3625,100.0517,100.3964,..,..,..,94.47971,93.62929,93.92146,93.93029,98.22607,100.9093,105.1851,108.7261,113.4064,114.2382,113.6942,115.1867,114.4589,113.024,112.9585,113.5802,115.3243,116.5311,119.3262,137.2652,131.0699
France,FRA,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.9794,76.0706,75.5721,76.617,80.1489,84.2601,88.8146,92.5251,95.0681,95.8849,96.8263,96.5546,96.0202,94.0893,95.09,97.3743,101.372,104.268,107.115,122.448,..
France,FRA,Liquid liabilities to GDP (%),GFDD.DI.05,48.68968,52.67785,56.25553,57.70666,56.95696,58.4366,59.58738,60.71062,62.00309,54.81821,56.71752,60.17294,64.17225,63.58108,63.66513,65.86803,63.18415,63.97794,73.70676,73.80307,71.09698,69.62044,67.24532,67.24272,67.21056,66.96023,67.021,66.09224,64.12905,62.50416,61.09971,58.4976,57.17815,58.87624,60.73696,65.18942,65.94555,68.52883,..,..,..,62.48667,64.81972,69.85399,72.04398,74.7849,77.91884,82.14067,88.04816,90.80576,90.71884,88.16899,90.94854,90.00297,91.38085,92.96784,96.44778,101.4104,102.6403,106.202,131.1224,128.3093
French Polynesia,PYF,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,0.8190184,1.494869,1.855856,1.622517,1.676647,2.289437,1.909314,1.798882,..,..,..,0.2690342,0.8866782,1.289668,3.915822,5.298419,5.271642,2.64328,0.361456,0.4341079,0.0625548,..,..,2.418685,8.312608,7.892303,7.562936,2.483957,2.790446,3.918433,4.080766,4.118426,4.117809,4.243237,2.813837,7.982117,6.993278,4.360429,6.746643,6.253722,5.211138,4.812105,3.489126,1.693581,1.851936,0.0146153,1.582423,3.454742,2.843293,2.793874,2.993786,2.896009,5.356881,5.481649,6.544751,7.291977,7.681842,..,..
Gabon,GAB,Deposit money banks'' assets to GDP (%),GFDD.DI.02,8.245045,10.77469,12.57042,21.92856,18.22227,16.12613,17.54967,14.98503,16.31001,17.91175,19.92625,20.50809,25.95392,23.63873,16.67528,16.92042,18.70992,23.81136,29.19715,23.3354,19.14941,19.18561,19.71209,22.02229,21.548,27.52249,35.43786,38.9054,27.67787,24.84111,20.34092,22.18566,18.65463,17.44402,14.62569,14.81622,12.28732,14.16005,16.78911,15.54744,11.74569,13.18649,14.43396,13.09205,10.72117,9.596997,10.627,14.49872,9.413519,10.87555,10.57195,12.10264,15.19526,19.47792,19.9911,20.09697,22.61887,16.52602,19.24553,18.56464,..,..
Gabon,GAB,Domestic credit to private sector (% of GDP),GFDD.DI.14,8.21622,10.726,12.5704,20.2641,15.9705,13.9459,14.4702,14.1916,14.7462,15.6421,17.7631,18.5452,22.8359,20.5642,13.12,14.4103,13.8708,18.0693,24.1065,19.1365,15.7693,16.2925,15.5586,17.7285,16.1824,20.2063,28.5342,29.74,16.7484,15.4788,12.9223,14.634,10.9444,10.3153,6.756,7.92178,6.58933,8.68058,10.7795,9.96367,8.69655,12.5213,12.311,11.5183,9.27095,8.46362,9.55302,9.95223,8.66117,10.0911,8.21,9.52767,11.3021,15.0128,14.5417,14.5161,13.829,10.2904,13.0827,13.3765,..,..
Gabon,GAB,Liquid liabilities to GDP (%),GFDD.DI.05,15.56757,15.17698,16.45542,21.26806,16.33003,16.57658,14.93378,14.20659,14.66118,15.32529,15.3743,14.95052,18.51244,16.46679,11.92736,15.45437,18.55138,19.31976,21.07548,19.05523,16.91938,16.88852,16.9153,18.35193,17.63552,20.4983,23.46848,24.40637,21.1203,19.12437,16.33852,18.81228,16.31186,15.50195,14.01015,14.50226,14.44579,15.05973,17.37561,15.52839,14.61413,15.40334,16.18418,15.67083,16.08173,16.84435,18.41698,17.53975,16.42869,20.3055,19.53442,20.87746,22.287,24.93171,23.47029,24.8971,24.45479,19.36199,23.86972,22.92761,..,..
"Gambia, The",GMB,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,0.9626346,0.2674062,0.8503407,0.3179246,2.439958,3.98035,2.508446,3.01E-11,0.4146764,..,1.457764,6.502445,4.815848,10.83058,3.759943,13.98303,7.119609,14.44682,15.26379,16.35143,1.980851,1.553901,2.131526,0.3259748,1.567872,0.5501269,4.289847,4.152166,4.403188,3.653574,3.384574,3.19519,2.915725,2.814539,2.456248,2.546916,3.730387,8.643957,4.62777,4.228639,1.290146,1.117559,1.043212,0.6013539,4.750478,5.489135,5.671822,9.280563,13.49898,..,..,17.09993,14.66492,13.35637,17.85191,17.64273
"Gambia, The",GMB,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,16.16213,16.63944,17.81924,17.22635,13.96971,13.42358,10.97973,16.35938,15.14948,11.38535,17.06848,18.67677,24.43638,22.45121,27.23549,24.84927,24.31619,29.11576,30.48773,28.40093,19.42673,16.39672,16.29951,16.64771,16.00048,7.187757,6.159618,7.23129,6.793766,7.602851,8.394233,10.64401,11.25297,12.70237,14.70203,18.80638,19.02701,17.76744,9.372288,12.16759,15.06471,16.14361,18.44654,20.73693,22.66925,26.478,27.04204,27.14028,28.31975,..,..,27.21652,26.73143,28.50099,30.17588,32.09306
"Gambia, The",GMB,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,16.1621,16.6394,17.8192,17.2264,16.3837,17.3974,13.0659,16.3594,14.6919,11.0252,15.6668,16.9714,21.1217,21.3492,23.8708,24.1878,21.0816,24.6786,25.118,24.3404,15.0918,11.9669,11.8226,11.0199,10.9927,5.17667,3.72722,5.47709,5.62666,4.83618,4.37322,5.44503,5.70956,6.60631,6.74107,8.3214,10.6899,11.7579,5.03258,5.85224,7.21292,7.54851,8.73271,9.16645,9.49108,10.4076,10.0797,9.981,8.83119,..,..,6.09222,7.05227,8.20217,8.07097,..
"Gambia, The",GMB,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,17.9354,17.29288,18.69388,17.80021,17.7788,16.99563,22.83784,30.04688,25.77791,23.006,28.00159,19.40628,25.02232,21.01429,21.86069,25.1869,25.67877,28.57954,26.71177,29.23374,21.44057,22.00986,22.03471,22.10011,20.65765,10.76107,11.62013,12.09792,11.1988,12.19602,11.6456,14.51802,14.6656,15.83717,19.80051,21.95304,27.80646,33.05418,18.80485,20.92553,26.22195,25.99354,28.26478,30.26802,30.74717,35.5232,34.36472,36.14175,37.97905,..,..,38.28397,39.4721,44.42,52.41172,56.22072
Georgia,GEO,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.623174,7.670154,10.41039,12.11544,14.08927,14.56822,12.70355,11.7186,10.89108,9.710095,8.000341,6.47054,5.184177,4.108122,4.250592,3.29507,2.708268,1.955922,1.840611,1.683208,1.486042,1.414737,1.171434,1.449953,2.130487,2.781114,3.007375
Georgia,GEO,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.174614,3.336513,3.950145,4.80026,6.023311,7.490882,8.16243,9.292798,9.894356,10.55778,15.41229,20.30374,28.92252,33.80638,32.61064,32.5802,33.65845,35.37172,40.57448,47.07548,50.55444,56.30371,58.57065,63.76148,68.70974,86.02819,76.51003
Georgia,GEO,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.4363,32.7152,32.33,33.6796,36.4103,40.6651,45.812,51.0559,58.7327,58.0573,62.6478,67.6561,79.8762,..
Georgia,GEO,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.738744,6.82303,8.273599,7.444932,7.952803,10.38249,11.0577,11.67139,12.4806,15.48786,16.56422,19.50619,23.69967,17.65216,19.99203,22.54067,22.94646,23.93006,28.60258,30.77206,31.8106,36.27499,36.53757,39.04015,41.252,50.60801,46.32866
Germany,DEU,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,2.14924,1.943916,1.628068,1.752733,1.506796,2.079278,1.364073,1.315058,1.478811,1.254359,1.455573,1.543058,1.399825,1.476836,1.321054,1.154238,1.306959,1.161667,1.155777,1.084535,1.029447,0.8700151,0.9979453,0.8092703,0.7433162,0.6669483,0.6396404,0.6319355,0.6175088,..,..,0.2043691,0.2019908,0.2007624,0.1962413,0.1940297,0.1861573,0.177632,0.1743577,0.1815409,0.1731789,0.1649119,0.1617668,0.1655433,0.1589449,2.942588,7.724755,11.11693,12.19971,12.11248,17.77955,22.23474
Germany,DEU,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,78.40234,80.48529,85.10244,85.09714,85.02286,89.15804,91.21176,94.20352,98.23695,101.151,103.2984,107.4091,109.8759,111.966,112.9776,114.6837,112.445,113.6115,113.508,112.1837,119.5039,107.5199,110.7052,118.4357,122.6496,127.0907,134.6906,139.7761,145.2764,..,..,139.4736,138.1078,136.4215,133.1266,130.8248,125.1087,117.3633,115.7024,119.0106,113.2063,105.7276,105.4435,102.9281,99.04558,97.10962,94.4881,91.88622,90.53227,91.13692,97.49863,95.91777
Germany,DEU,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112.417,111.431,109.941,106.441,105.449,102.07,97.1286,97.0048,98.7698,88.4913,84.8983,83.8071,82.0984,79.3078,78.1214,77.4545,77.5944,78.1242,79.6158,85.7135,..
Germany,DEU,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,53.26028,54.45571,57.01109,56.07568,55.68981,59.21042,58.85847,60.75597,62.69791,60.98586,59.7629,59.27603,60.65175,61.24608,61.36697,62.87673,63.07969,64.55811,64.48579,63.31381,68.45734,59.96447,60.24873,64.97749,63.73443,64.27882,68.08082,68.30053,70.35909,..,..,64.38013,67.26721,69.72816,69.91889,72.83078,73.82436,77.39293,82.25055,84.62185,84.09027,85.11446,89.35013,90.03059,90.24042,94.53046,96.05406,96.11733,97.5297,99.21805,111.4447,110.9527
Ghana,GHA,Central bank assets to GDP (%),GFDD.DI.06,0.1611047,2.096774,1.131319,2.701641,4.368197,3.620782,4.970462,8.052474,7.330664,6.540698,6.669271,7.641371,6.708207,4.844838,6.298052,7.504934,9.830502,9.564473,9.553195,8.09486,16.89704,16.30537,17.67429,14.14673,15.10963,17.56245,19.13837,24.40897,17.33141,15.30615,13.33309,15.01424,17.35424,23.12553,20.01454,20.09094,14.89635,14.69211,63.96812,74.48846,89.66957,6.6651,64.04907,11.47797,15.86151,12.92037,8.212716,10.29436,11.63943,7.420828,6.95496,6.618078,8.307329,8.02017,10.92763,7.709504,8.079956,6.980395,7.146616,6.085746,12.07094,10.73158
Ghana,GHA,Deposit money banks'' assets to GDP (%),GFDD.DI.02,5.696203,11.67742,2.598905,5.07769,5.592363,5.393321,5.366442,5.987312,5.715017,5.836161,5.551701,6.022129,5.946496,5.242872,5.088162,5.16361,5.513593,4.849286,3.457467,3.192406,6.665057,6.230578,6.599854,4.831964,4.149785,5.718616,5.680778,4.623324,4.286546,7.421603,6.334369,5.131473,7.728875,5.98529,5.82264,5.650924,7.165128,14.54578,19.08056,25.94636,29.0591,28.23012,25.30903,24.14963,24.69878,27.24828,19.28769,23.2796,24.95244,29.58153,28.84178,27.2576,28.07942,23.34773,24.45899,25.55132,25.50241,24.4638,25.5755,26.70719,29.1319,28.2459
Ghana,GHA,Domestic credit to private sector (% of GDP),GFDD.DI.14,4.56847,5.82796,6.18034,7.58182,6.95793,8.51978,8.45191,7.56649,8.65882,9.21039,8.25144,12.584,10.0604,5.34333,5.67682,5.7844,5.9027,5.01836,3.52116,2.81886,2.19262,1.84738,1.80235,1.54227,2.20941,3.1084,3.62811,3.15416,3.13928,5.84457,4.9287,3.65734,4.94193,4.83818,5.25003,5.07356,6.00508,8.19509,9.35885,12.5621,13.9715,11.8844,12.1495,12.493,13.1725,15.5441,11.0936,14.4884,12.6135,17.737,16.6608,17.1953,18.0717,15.2924,16.5049,17.9336,17.6035,16.2518,13.8372,14.0534,13.1654,..
Ghana,GHA,Liquid liabilities to GDP (%),GFDD.DI.05,18.40046,18.70968,5.223877,8.333613,9.860219,7.844594,7.258855,8.275625,7.941776,7.719614,7.716557,7.738801,9.709793,9.24587,8.796043,10.70095,11.51451,11.12878,9.977338,8.585913,18.55351,16.5651,17.1649,11.30499,11.81331,13.6185,13.51454,14.20509,14.74606,16.91699,14.14209,15.56278,20.52588,19.83546,22.51312,21.643,20.59611,23.84196,22.85738,24.09283,28.16617,26.45448,30.6809,30.41668,32.10081,28.83154,21.41047,25.71681,28.40728,30.90863,32.46592,33.30241,33.35636,24.91595,27.05351,29.55554,30.64055,30.01614,29.07536,29.13986,33.36398,29.58002
Gibraltar,GIB,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Central bank assets to GDP (%),GFDD.DI.06,7.483723,7.052444,6.880811,6.285821,7.014836,6.730259,6.921167,6.51027,6.440929,6.665716,5.748557,5.364666,4.874104,6.021495,7.585973,6.497866,6.495124,7.236248,8.275392,8.378764,9.147605,13.19198,17.39322,12.45746,12.32924,11.51409,10.14119,22.70608,21.05845,20.54457,20.60881,19.4572,20.58343,31.95028,26.0069,22.30581,18.44921,15.43697,13.54762,..,..,11.42489,10.53095,8.646488,7.629726,7.012578,6.164453,5.367971,4.916732,5.202203,6.942585,7.624392,7.144032,7.033978,7.158816,6.524956,7.394523,6.981792,6.664699,6.294679,16.19527,22.53514
Greece,GRC,Deposit money banks'' assets to GDP (%),GFDD.DI.02,12.70841,12.42526,14.63763,16.71564,16.36562,14.6427,14.87242,16.49597,17.7778,18.81598,20.36918,22.87634,25.63828,22.58419,23.67281,25.87064,27.18901,29.40991,52.91222,50.85316,51.77845,56.10339,56.59962,58.63347,58.50405,60.85645,61.69801,64.71252,65.1859,68.46252,65.51359,59.17405,60.46579,62.54571,60.28553,61.7813,61.10307,60.03743,58.74818,..,..,80.11537,80.89977,77.69096,79.95933,93.4336,94.80589,100.0692,104.2894,105.4834,140.5106,148.1973,133.3473,130.5152,130.188,126,119.282,111.3882,101.6568,91.52851,98.67838,73.14445
Greece,GRC,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.0814,53.3416,57.1533,62.2912,72.0053,76.2773,84.5404,89.2899,88.0181,112.546,119.299,118.565,118.611,117.121,112.786,108.598,100.918,91.7443,81.0017,82.3359,..
Greece,GRC,Liquid liabilities to GDP (%),GFDD.DI.05,20.13447,20.46062,23.69055,25.24167,25.59496,24.27315,25.53022,27.48896,29.35912,29.04528,30.33055,33.70828,35.74218,31.83517,33.44662,34.81813,34.78935,35.75704,46.5052,44.52793,45.84973,51.29201,52.69247,53.24302,55.4018,56.82561,57.50015,62.56739,63.1662,65.62285,62.2084,55.02093,52.15744,50.4803,54.48127,55.71393,56.85025,55.92664,51.99325,..,..,94.42817,86.26094,83.34144,83.95538,87.9433,88.64648,95.19284,103.0088,109.9464,103.9032,97.98384,99.93682,107.4203,108.6777,89.82552,90.21686,94.09112,96.70914,98.61665,122.7496,122.318
Greenland,GRL,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Deposit money banks'' assets to GDP (%),GFDD.DI.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Domestic credit to private sector (% of GDP),GFDD.DI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Central bank assets to GDP (%),GFDD.DI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.510424,2.271141,2.315803,2.435618,3.046818,2.954741,2.713915,6.687282,5.801264,5.278665,4.575851,4.697372,4.838147,4.858519,4.643578,4.181945,3.387357,2.777661,2.356351,2.117266,1.766759,1.556959,1.271276,0.9858165,0.7891123,0.3817116,0.941484,0.1256586,0.108276,0.1077708,0.3130541,0.3702291,0.1992999,0.1921193,1.486548,1.476606,0.8722719,1.017937,0.3091103,..,..,..,..,..,..
